id,title,company,location,salary_min,salary_max,created,category,description,salary_avg
5637233489,Senior DevOps Engineer / Site Reliability Engineer,Freelancer.com,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior DevOps Engineer / Site Reliability Engineer role with Freelancer.com based in Sydney, NSW, AU  Freelancer.com  Role Seniority - senior More about the Senior DevOps Engineer / Site Reliability Engineer role at Freelancer.com As a critical and trusted member of the Systems Engineering team, you'll be working side-by-side with software engineers to design and deliver mission critical services and systems. You'll be working with infrastructure and services at scale, utilizing wide …",0.0
5595173984,Senior QA Engineer,Heidi Health,"Mortlake, Canada Bay Area",,,2026-01-22,IT Jobs,"This is a Senior QA Engineer role with Heidi Health based in Concord, NSW, AU  Heidi Health  Role Seniority - senior More about the Senior QA Engineer role at Heidi Health Who Are Heidi? Heidi is building an AI Care Partner that supports clinicians every step of the way, from documentation to delivery of care. We exist to double healthcare’s capacity while keeping care deeply human. In just 18 months, Heidi has returned more than 18 million hours to clinicians and supported over 73 million pati…",0.0
5543861389,Associate Software Engineer,ResMed,"The Rocks, Sydney",,,2025-12-16,IT Jobs,"This is a Associate Software Engineer role with ResMed based in Sydney, NSW, AU  ResMed  Role Seniority - junior More about the Associate Software Engineer role at ResMed At Resmed, we are changing lives with every breath – improve patient quality of life, prevent chronic disease progression and reduce healthcare system costs. Our mission is to delight Resmed's developer community with an opinionated, yet empathetic developer experience that avoids surprise, is a joy to use, and abstracts the c…",0.0
5371313150,Principal Systems Engineer,Commonwealth Bank,"The Rocks, Sydney",,,2025-08-28,IT Jobs,"This is a Principal Systems Engineer role with Commonwealth Bank based in Sydney, NSW, AU  Commonwealth Bank  Role Seniority - senior More about the Principal Systems Engineer role at Commonwealth Bank Principal Systems Engineer – Workflow You are determined to stay ahead of the latest technologies We are one of the biggest workflow practices across Australia Together we can build state-of-the-art solutions for people Do work that matters The Workflow Crew is responsible for driving the archite…",0.0
5428611299,Senior Frontend Engineer,SafetyCulture,"The Rocks, Sydney",,,2025-10-03,IT Jobs,"This is a Senior Frontend Engineer role with SafetyCulture based in Sydney, NSW, AU  SafetyCulture  Role Seniority - senior More about the Senior Frontend Engineer role at SafetyCulture SafetyCulture is a global technology company that is helping to transform workplaces around the world. After witnessing the tragedy of workplace incidents as a private investigator, SafetyCulture Founder Luke Anear recruited a team to help him develop a mobile solution for frontline workers. What we have created…",0.0
5540521341,Technical Operations Engineer,Anduril Industries,"The Rocks, Sydney",,,2025-12-13,Engineering Jobs,"This is a Technical Operations Engineer role with Anduril Industries based in Sydney, NSW, AU  Anduril Industries  Role Seniority - mid level More about the Technical Operations Engineer role at Anduril Industries Anduril Industries is a defense technology company with a mission to transform U.S. and allied military capabilities with advanced technology. By bringing the expertise, technology, and business model of the 21st century’s most innovative companies to the defense industry, Anduril is …",0.0
5580168902,Principal Software Engineer,Microsoft,"The Rocks, Sydney",,,2026-01-12,IT Jobs,"This is a Principal Software Engineer role with Microsoft based in Sydney, NSW, AU  Microsoft  Role Seniority - senior More about the Principal Software Engineer role at Microsoft Overview Azure Front Door (AFD) is the global edge for Microsoft and many of our customers—accelerating and protecting internet-scale apps with ultra-low latency, high availability, and robust security. The Dataplane team builds and operates high-performance edge services behind traffic termination, TLS/QUIC, HTTP/2–3…",0.0
5637159870,Primary Design Engineer,UGL,"The Rocks, Sydney",,,2026-02-20,Engineering Jobs,"This is a Primary Design Engineer role with UGL based in Sydney, NSW, AU  UGL  Role Seniority - senior More about the Primary Design Engineer role at UGL UGL’S Utilities team designs, constructs and maintains critical infrastructure across the power, water and renewable sectors. Ranging from HV Substations and Transmission Lines upto 500kV to power stations and wastewater treatment plants. We design and construct the following assets; substations, transmission lines, power generation, electrica…",0.0
5535503521,Associate Network Engineer,Datacom,"The Rocks, Sydney",,,2025-12-10,IT Jobs,"This is a Associate Network Engineer role with Datacom based in Sydney, NSW, AU  Datacom  Role Seniority - junior More about the Associate Network Engineer role at Datacom Description Our Why Datacom works with organisations and communities across Australia and New Zealand to make a difference in people’s lives and help them to use the power of tech to innovate and grow. About The Role (Your Why) You will be joining our growing Networks Managed Services team, working with a dedicated team to de…",0.0
5580148135,Senior Database Engineer,The Trade Desk,"The Rocks, Sydney",,,2026-01-12,IT Jobs,"This is a Senior Database Engineer role with The Trade Desk based in Sydney, NSW, AU  The Trade Desk  Role Seniority - senior More about the Senior Database Engineer role at The Trade Desk WHO WE ARE: The Trade Desk is a global technology company with a mission to create a better Internet for everyone through principled, intelligent advertising. We handle over 1 trillion queries per day (more than 100X the query volume of search globally), our platform operates at unprecedented scale. We have a…",0.0
5581750539,Technical Support Engineer,NICE,"The Rocks, Sydney",,,2026-01-13,IT Jobs,"This is a Technical Support Engineer role with NICE based in Sydney, NSW, AU  NICE  Role Seniority - mid level More about the Technical Support Engineer role at NICE At NiCE, we don’t limit our challenges. We challenge our limits. Always. We’re ambitious. We’re game changers. And we play to win. We set the highest standards and execute beyond them. And if you’re like us, we can offer you the ultimate career opportunity that will light a fire within you. So, what’s the role all about? We are loo…",0.0
5535470963,Cyber Security Engineer,ASX,"The Rocks, Sydney",,,2025-12-10,IT Jobs,"This is a Cyber Security Engineer role with ASX based in Sydney, NSW, AU  ASX  Role Seniority - mid level More about the Cyber Security Engineer role at ASX ASX: Powering Australia's financial markets Why join the ASX? When you join ASX, you’re joining a company with a strong purpose – to power a stronger economic future by enabling a fair and dynamic marketplace for all. In your new role, you’ll be part of a leading global securities exchange with a strong brand. We are known for being a trust…",0.0
5595131555,Associate Software Engineer,ResMed,"The Rocks, Sydney",,,2026-01-22,IT Jobs,"This is a Associate Software Engineer role with ResMed based in Sydney, NSW, AU  ResMed  Role Seniority - junior More about the Associate Software Engineer role at ResMed At Resmed, we are changing lives with every breath – improve patient quality of life, prevent chronic disease progression and reduce healthcare system costs. Our mission is to delight Resmed's developer community with an opinionated, yet empathetic developer experience that avoids surprise, is a joy to use, and abstracts the c…",0.0
